id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
279418,Female,43,1,8.0,0,> 2 Years,Yes,37956.0,124.0,284
32472,Female,60,1,28.0,0,1-2 Year,Yes,27566.0,26.0,215
33109,Male,69,1,28.0,0,1-2 Year,Yes,29855.0,124.0,197
276716,Female,46,1,28.0,0,1-2 Year,Yes,29532.0,26.0,88
252050,Male,35,1,28.0,0,1-2 Year,Yes,44176.0,122.0,250
49933,Female,56,1,29.0,0,1-2 Year,Yes,38814.0,154.0,134
235934,Male,49,1,46.0,0,1-2 Year,Yes,29072.0,26.0,186
11417,Female,22,1,26.0,1,< 1 Year,Yes,29448.0,152.0,58
285515,Male,39,1,14.0,0,1-2 Year,Yes,40819.0,26.0,274
321605,Female,60,1,19.0,0,1-2 Year,Yes,29984.0,124.0,265
503351,Female,43,1,41.0,0,> 2 Years,Yes,2630.0,26.0,147
122826,Female,40,1,34.0,0,1-2 Year,Yes,40154.0,26.0,23
140453,Male,48,1,28.0,0,1-2 Year,Yes,37468.0,26.0,150
134566,Female,43,1,28.0,0,1-2 Year,Yes,38075.0,124.0,259
57288,Female,69,1,4.0,0,1-2 Year,Yes,25125.0,26.0,150
109676,Male,68,1,11.0,0,1-2 Year,Yes,2630.0,124.0,217
429270,Male,53,1,24.0,0,1-2 Year,Yes,43733.0,26.0,259
187715,Female,44,1,28.0,0,1-2 Year,Yes,38314.0,26.0,44
115725,Male,45,1,4.0,0,1-2 Year,Yes,24038.0,26.0,26
234135,Male,67,1,30.0,0,1-2 Year,Yes,41805.0,26.0,135
426643,Male,43,1,39.0,0,1-2 Year,Yes,29224.0,124.0,21
407609,Female,46,1,5.0,0,1-2 Year,Yes,28043.0,124.0,262
138616,Male,25,1,15.0,0,< 1 Year,Yes,31178.0,152.0,172
130004,Female,30,1,36.0,0,1-2 Year,Yes,2630.0,124.0,14
374781,Male,20,1,20.0,0,< 1 Year,Yes,2630.0,160.0,70
73789,Male,44,1,13.0,0,1-2 Year,Yes,29985.0,124.0,253
255492,Male,42,1,2.0,0,1-2 Year,Yes,23962.0,124.0,281
349147,Female,22,1,16.0,0,< 1 Year,Yes,35082.0,160.0,171
122443,Female,39,1,28.0,0,1-2 Year,Yes,36510.0,26.0,101
52931,Female,46,1,28.0,0,1-2 Year,Yes,2630.0,26.0,49
242350,Male,33,1,15.0,0,< 1 Year,Yes,28101.0,160.0,189
33380,Male,43,1,28.0,0,1-2 Year,Yes,27668.0,124.0,25
249072,Male,51,1,28.0,0,1-2 Year,Yes,38819.0,124.0,259
216517,Female,29,1,29.0,0,< 1 Year,Yes,26098.0,152.0,100
399352,Female,43,1,46.0,0,1-2 Year,Yes,36818.0,26.0,80
57333,Male,59,1,8.0,0,1-2 Year,Yes,37629.0,124.0,117
22565,Female,26,1,28.0,0,< 1 Year,Yes,65961.0,152.0,65
308417,Female,28,1,12.0,0,1-2 Year,Yes,29165.0,124.0,84
491604,Female,43,1,28.0,0,> 2 Years,Yes,63300.0,26.0,145
110234,Male,67,1,35.0,0,1-2 Year,Yes,2630.0,26.0,226
68675,Male,24,1,15.0,0,< 1 Year,Yes,34164.0,152.0,217
57966,Female,39,1,28.0,0,1-2 Year,Yes,50736.0,124.0,279
107960,Female,68,1,28.0,0,> 2 Years,Yes,34446.0,122.0,74
297073,Female,35,1,1.0,0,1-2 Year,Yes,2630.0,124.0,91
39380,Female,62,1,28.0,0,1-2 Year,Yes,44213.0,122.0,277
260149,Female,42,1,28.0,0,1-2 Year,Yes,40395.0,124.0,71
444950,Male,34,1,4.0,0,1-2 Year,Yes,27335.0,154.0,169
465078,Male,36,1,28.0,0,1-2 Year,Yes,33570.0,124.0,146
501681,Female,45,1,29.0,0,1-2 Year,Yes,28948.0,124.0,155
307321,Female,22,1,50.0,0,< 1 Year,Yes,24265.0,152.0,19
430720,Female,37,1,28.0,0,1-2 Year,Yes,37983.0,124.0,272
358157,Male,54,1,8.0,0,1-2 Year,Yes,21566.0,4.0,73
344405,Female,53,1,28.0,0,> 2 Years,Yes,2630.0,122.0,136
38406,Male,47,1,28.0,0,1-2 Year,Yes,2630.0,26.0,230
244903,Female,36,1,28.0,0,1-2 Year,Yes,43038.0,26.0,54
53053,Male,37,1,6.0,0,1-2 Year,Yes,33802.0,124.0,99
279092,Male,64,1,11.0,0,1-2 Year,Yes,39564.0,124.0,270
468683,Female,42,1,28.0,0,1-2 Year,Yes,32355.0,124.0,81
208219,Male,39,1,28.0,0,1-2 Year,Yes,45976.0,26.0,61
309765,Male,74,1,28.0,0,1-2 Year,Yes,39475.0,124.0,280
148541,Male,32,1,28.0,0,1-2 Year,Yes,2630.0,154.0,257
32879,Female,58,1,29.0,0,1-2 Year,Yes,2630.0,156.0,104
501058,Male,41,1,28.0,0,1-2 Year,Yes,41411.0,124.0,140
314444,Male,68,1,47.0,0,1-2 Year,Yes,35998.0,26.0,296
330972,Male,25,1,8.0,0,< 1 Year,Yes,33425.0,151.0,234
18656,Male,52,1,28.0,0,1-2 Year,Yes,49780.0,124.0,237
383382,Male,63,1,28.0,0,> 2 Years,Yes,51729.0,26.0,52
170626,Male,23,1,49.0,0,< 1 Year,Yes,2630.0,160.0,55
153621,Male,60,1,28.0,0,1-2 Year,Yes,42687.0,26.0,285
142303,Female,23,1,28.0,0,< 1 Year,Yes,24956.0,160.0,112
229307,Male,43,1,28.0,0,1-2 Year,Yes,38133.0,122.0,173
175523,Male,23,1,18.0,0,< 1 Year,Yes,26510.0,152.0,260
127759,Male,35,1,20.0,0,1-2 Year,Yes,2630.0,124.0,97
506764,Female,33,1,28.0,0,< 1 Year,Yes,43798.0,26.0,81
250019,Female,21,1,6.0,0,< 1 Year,Yes,2630.0,152.0,101
344362,Female,20,1,44.0,0,< 1 Year,Yes,40018.0,160.0,152
213920,Female,75,1,29.0,0,1-2 Year,Yes,34794.0,26.0,198
369137,Female,59,1,2.0,0,1-2 Year,Yes,27654.0,124.0,258
194257,Male,51,1,28.0,0,1-2 Year,Yes,43180.0,26.0,298
124845,Male,63,1,41.0,0,1-2 Year,Yes,26894.0,124.0,189
124820,Female,32,1,37.0,0,1-2 Year,Yes,33503.0,163.0,245
117809,Male,54,1,28.0,0,1-2 Year,Yes,50485.0,124.0,16
279869,Male,45,1,48.0,0,1-2 Year,Yes,2630.0,124.0,29
103671,Female,21,1,9.0,1,< 1 Year,Yes,38768.0,152.0,274
25353,Female,46,1,28.0,0,1-2 Year,Yes,31606.0,139.0,133
412406,Male,55,1,28.0,0,> 2 Years,Yes,43522.0,26.0,294
471009,Male,68,1,28.0,0,> 2 Years,Yes,70423.0,26.0,62
200092,Male,48,1,41.0,1,1-2 Year,Yes,27454.0,26.0,104
371723,Female,25,1,28.0,0,< 1 Year,Yes,51673.0,124.0,122
185484,Female,38,1,15.0,1,1-2 Year,Yes,38114.0,156.0,133
303447,Female,49,1,8.0,0,1-2 Year,Yes,35661.0,26.0,63
318248,Male,32,1,39.0,0,1-2 Year,Yes,34078.0,124.0,85
467173,Male,47,1,7.0,0,1-2 Year,Yes,30309.0,124.0,169
338326,Female,43,1,28.0,0,1-2 Year,Yes,55610.0,124.0,102
429251,Female,38,1,46.0,0,1-2 Year,Yes,21876.0,156.0,120
174776,Male,31,1,11.0,0,1-2 Year,Yes,30053.0,124.0,122
127669,Male,44,1,23.0,0,1-2 Year,Yes,37598.0,26.0,26
98054,Female,25,1,41.0,1,< 1 Year,Yes,45348.0,152.0,54
294129,Male,39,1,28.0,0,1-2 Year,Yes,2630.0,125.0,29
487337,Female,36,1,28.0,0,1-2 Year,Yes,42275.0,26.0,241
262230,Male,47,1,28.0,0,1-2 Year,Yes,54269.0,25.0,271
35270,Male,52,1,9.0,0,1-2 Year,Yes,34112.0,157.0,83
251285,Male,61,1,11.0,0,1-2 Year,Yes,2630.0,124.0,101
181086,Male,49,1,52.0,0,1-2 Year,Yes,31054.0,116.0,91
247808,Male,34,1,28.0,0,1-2 Year,Yes,53241.0,26.0,16
315400,Female,22,1,30.0,0,< 1 Year,Yes,30422.0,152.0,213
50247,Female,75,1,28.0,0,> 2 Years,Yes,54360.0,154.0,264
174000,Female,49,1,48.0,0,1-2 Year,Yes,2630.0,124.0,256
47485,Male,55,1,26.0,0,> 2 Years,Yes,39175.0,26.0,286
114085,Male,54,1,36.0,0,1-2 Year,Yes,36268.0,26.0,74
162068,Male,49,1,8.0,0,1-2 Year,Yes,58739.0,26.0,102
215919,Male,35,1,35.0,1,1-2 Year,Yes,43879.0,124.0,163
467081,Female,39,1,15.0,0,1-2 Year,Yes,39445.0,124.0,17
454660,Male,54,1,19.0,0,1-2 Year,Yes,40383.0,26.0,45
217982,Male,65,1,48.0,0,1-2 Year,Yes,2630.0,26.0,229
357819,Female,24,1,15.0,0,< 1 Year,Yes,24321.0,151.0,33
200891,Male,47,1,8.0,0,1-2 Year,Yes,51437.0,26.0,176
332874,Female,44,1,7.0,0,1-2 Year,Yes,2630.0,155.0,100
37197,Male,23,1,41.0,1,< 1 Year,Yes,40872.0,152.0,257
59833,Female,38,1,28.0,0,1-2 Year,Yes,36232.0,26.0,292
96525,Male,44,1,41.0,0,1-2 Year,Yes,2630.0,156.0,45
405981,Male,48,1,46.0,0,1-2 Year,Yes,32059.0,124.0,190
21174,Male,35,1,28.0,0,1-2 Year,Yes,37382.0,124.0,99
376086,Male,49,1,8.0,0,1-2 Year,Yes,38486.0,26.0,62
212181,Female,52,1,28.0,0,1-2 Year,Yes,56219.0,13.0,113
112766,Male,42,1,28.0,0,1-2 Year,Yes,55948.0,124.0,16
156448,Male,36,1,39.0,0,1-2 Year,Yes,43520.0,124.0,275
175254,Male,38,1,8.0,0,1-2 Year,Yes,37304.0,124.0,108
19153,Female,46,1,30.0,0,1-2 Year,Yes,32793.0,124.0,159
6706,Female,48,1,46.0,0,1-2 Year,Yes,37345.0,122.0,159
254721,Male,62,1,48.0,0,1-2 Year,Yes,2630.0,124.0,92
125853,Male,36,1,30.0,0,> 2 Years,Yes,2630.0,157.0,152
1124,Male,70,1,8.0,0,1-2 Year,Yes,29174.0,26.0,222
201405,Female,41,1,8.0,0,1-2 Year,Yes,29194.0,154.0,283
94462,Female,40,1,28.0,0,1-2 Year,Yes,34354.0,124.0,212
36255,Female,28,1,41.0,0,< 1 Year,Yes,43002.0,153.0,129
18726,Female,41,1,28.0,0,1-2 Year,Yes,35496.0,60.0,135
112997,Male,52,1,28.0,0,> 2 Years,Yes,74116.0,26.0,201
490715,Male,66,1,28.0,0,> 2 Years,Yes,44328.0,26.0,158
202609,Male,46,1,35.0,0,1-2 Year,Yes,30109.0,26.0,277
327542,Female,68,1,8.0,0,1-2 Year,Yes,38089.0,7.0,114
43955,Female,41,1,46.0,0,1-2 Year,Yes,34732.0,15.0,270
200386,Male,56,1,28.0,0,1-2 Year,Yes,57492.0,124.0,271
246399,Male,41,1,46.0,0,1-2 Year,Yes,28247.0,124.0,149
242092,Male,39,1,50.0,0,1-2 Year,Yes,30327.0,30.0,226
481517,Male,41,1,47.0,0,1-2 Year,Yes,25428.0,124.0,175
165838,Male,38,1,4.0,0,1-2 Year,Yes,28062.0,124.0,265
483040,Female,38,1,38.0,0,1-2 Year,Yes,31043.0,124.0,73
67764,Female,51,1,29.0,0,1-2 Year,Yes,43441.0,124.0,165
391620,Male,58,1,28.0,0,> 2 Years,Yes,44689.0,26.0,254
17925,Male,48,1,8.0,0,1-2 Year,Yes,45244.0,26.0,287
13277,Male,47,1,8.0,0,1-2 Year,Yes,2630.0,156.0,192
502790,Male,28,1,36.0,0,1-2 Year,Yes,2630.0,156.0,203
84632,Female,36,1,40.0,0,1-2 Year,Yes,2630.0,124.0,95
291378,Male,31,1,18.0,0,1-2 Year,Yes,2630.0,156.0,152
160966,Male,46,1,26.0,0,1-2 Year,Yes,28108.0,124.0,71
251376,Female,63,1,41.0,0,1-2 Year,Yes,33047.0,12.0,175
179091,Male,21,1,8.0,0,< 1 Year,Yes,52697.0,152.0,84
9682,Male,48,1,39.0,0,> 2 Years,Yes,27933.0,124.0,95
132669,Male,34,1,41.0,0,1-2 Year,Yes,65492.0,152.0,270
290897,Male,58,1,13.0,0,> 2 Years,Yes,27394.0,25.0,48
329759,Male,27,1,28.0,0,< 1 Year,Yes,47153.0,124.0,94
223097,Female,40,1,28.0,0,1-2 Year,Yes,40394.0,13.0,248
234851,Male,41,1,48.0,0,1-2 Year,Yes,2630.0,124.0,199
369554,Male,65,1,28.0,0,> 2 Years,Yes,36573.0,26.0,177
170875,Male,60,1,20.0,0,1-2 Year,Yes,2630.0,26.0,57
176791,Male,46,1,3.0,0,1-2 Year,Yes,22119.0,4.0,247
172191,Female,21,1,32.0,0,< 1 Year,Yes,28178.0,152.0,273
140989,Male,40,1,8.0,0,1-2 Year,Yes,33104.0,124.0,271
175065,Male,31,1,14.0,0,< 1 Year,Yes,2630.0,156.0,66
461942,Male,47,1,28.0,0,1-2 Year,Yes,35541.0,124.0,132
77153,Male,53,1,14.0,0,> 2 Years,Yes,22387.0,26.0,114
302929,Male,32,1,28.0,0,< 1 Year,Yes,34651.0,124.0,293
121786,Female,21,1,35.0,0,< 1 Year,Yes,23838.0,160.0,297
426258,Male,42,1,28.0,0,1-2 Year,Yes,45300.0,124.0,282
96427,Male,60,1,12.0,0,> 2 Years,Yes,40316.0,124.0,281
458209,Female,35,1,28.0,0,1-2 Year,Yes,38254.0,26.0,91
119936,Female,25,1,8.0,0,< 1 Year,Yes,40931.0,152.0,92
307714,Male,51,1,28.0,0,> 2 Years,Yes,51619.0,26.0,75
205566,Female,68,1,3.0,0,1-2 Year,Yes,2630.0,156.0,30
31465,Male,69,1,28.0,0,1-2 Year,Yes,53111.0,3.0,83
444066,Male,35,1,28.0,0,1-2 Year,Yes,29480.0,124.0,46
92343,Female,74,1,28.0,0,1-2 Year,Yes,47269.0,122.0,143
356072,Male,28,1,28.0,1,1-2 Year,Yes,2630.0,156.0,202
442947,Male,47,1,28.0,0,1-2 Year,Yes,29543.0,26.0,43
273008,Female,60,1,28.0,0,> 2 Years,Yes,24569.0,26.0,280
363407,Female,43,1,41.0,0,1-2 Year,Yes,30068.0,26.0,116
16538,Female,57,1,8.0,0,1-2 Year,Yes,30274.0,7.0,119
229190,Female,52,1,38.0,0,1-2 Year,Yes,23552.0,124.0,206
160387,Male,53,1,46.0,0,1-2 Year,Yes,63924.0,26.0,171
194469,Male,60,1,28.0,0,1-2 Year,Yes,2630.0,26.0,111
272179,Female,33,1,4.0,0,1-2 Year,Yes,23070.0,154.0,232
109466,Female,60,1,3.0,0,1-2 Year,Yes,2630.0,26.0,277
112680,Male,56,1,47.0,0,1-2 Year,Yes,29874.0,26.0,40
281028,Female,44,1,28.0,0,1-2 Year,Yes,2630.0,26.0,245
232045,Female,20,1,8.0,0,< 1 Year,Yes,34669.0,160.0,180
96324,Male,68,1,28.0,0,1-2 Year,Yes,42984.0,26.0,17
107228,Female,40,1,28.0,0,1-2 Year,Yes,33986.0,124.0,20
84553,Female,46,1,28.0,0,1-2 Year,Yes,39519.0,26.0,285
369948,Male,67,1,28.0,0,1-2 Year,Yes,48987.0,26.0,170
4705,Male,25,1,28.0,0,1-2 Year,Yes,41976.0,156.0,19
53303,Male,22,1,44.0,0,< 1 Year,Yes,20963.0,160.0,231
464091,Female,42,1,24.0,0,1-2 Year,Yes,2630.0,163.0,291
211014,Male,31,1,26.0,0,< 1 Year,Yes,28312.0,152.0,119
8770,Female,33,1,28.0,0,1-2 Year,Yes,41718.0,154.0,53
102086,Male,49,1,20.0,0,1-2 Year,Yes,2630.0,26.0,200
730,Female,43,1,28.0,0,1-2 Year,Yes,41103.0,26.0,258
353618,Male,46,1,28.0,0,> 2 Years,Yes,43613.0,124.0,296
225498,Female,21,1,45.0,0,< 1 Year,Yes,22062.0,152.0,133
263770,Female,39,1,50.0,0,1-2 Year,Yes,43441.0,124.0,124
71222,Male,58,1,28.0,0,1-2 Year,Yes,52808.0,13.0,48
199401,Male,60,1,3.0,0,1-2 Year,Yes,40690.0,124.0,18
150226,Female,20,1,47.0,0,< 1 Year,Yes,21441.0,160.0,128
232441,Male,27,1,28.0,0,< 1 Year,Yes,25096.0,124.0,275
437967,Female,38,1,28.0,0,1-2 Year,Yes,2630.0,157.0,108
125486,Male,56,1,28.0,0,1-2 Year,Yes,69440.0,124.0,146
308905,Female,42,1,14.0,0,1-2 Year,Yes,33654.0,124.0,291
102162,Female,24,1,9.0,0,< 1 Year,Yes,26600.0,152.0,256
302122,Female,58,1,7.0,0,1-2 Year,Yes,2630.0,124.0,193
82235,Female,69,1,41.0,0,1-2 Year,Yes,30398.0,124.0,128
63017,Female,36,1,41.0,0,< 1 Year,Yes,32632.0,124.0,239
104869,Male,33,1,28.0,0,< 1 Year,Yes,28098.0,156.0,285
175349,Male,68,1,28.0,0,1-2 Year,Yes,51809.0,26.0,245
295058,Male,46,1,28.0,0,1-2 Year,Yes,36450.0,26.0,276
307228,Female,28,1,1.0,0,< 1 Year,Yes,2630.0,152.0,28
224722,Female,21,1,49.0,0,< 1 Year,Yes,28757.0,160.0,14
404599,Female,54,1,35.0,0,1-2 Year,Yes,29632.0,122.0,207
35588,Male,33,1,4.0,0,1-2 Year,Yes,2630.0,124.0,274
135348,Male,39,1,28.0,0,1-2 Year,Yes,33987.0,52.0,25
5816,Female,77,1,37.0,0,1-2 Year,Yes,36077.0,28.0,20
229795,Male,49,1,14.0,0,> 2 Years,Yes,38378.0,122.0,108
483903,Male,38,1,8.0,0,1-2 Year,Yes,36740.0,124.0,108
62138,Male,47,1,46.0,0,1-2 Year,Yes,33026.0,124.0,18
371510,Male,67,1,28.0,0,1-2 Year,Yes,48354.0,26.0,247
11304,Female,25,1,46.0,0,< 1 Year,Yes,22067.0,124.0,64
47306,Female,59,1,28.0,0,> 2 Years,Yes,55939.0,29.0,105
20992,Male,29,1,28.0,0,< 1 Year,Yes,29258.0,160.0,265
17162,Male,21,1,46.0,0,< 1 Year,Yes,30004.0,152.0,253
489393,Female,42,1,28.0,0,1-2 Year,Yes,43418.0,124.0,75
443000,Male,34,1,41.0,0,1-2 Year,Yes,38711.0,124.0,115
10270,Female,46,1,18.0,0,1-2 Year,Yes,31753.0,131.0,115
194418,Female,43,1,28.0,0,1-2 Year,Yes,35674.0,124.0,130
210968,Female,31,1,35.0,0,< 1 Year,Yes,39731.0,124.0,143
223755,Male,44,1,3.0,0,1-2 Year,Yes,29899.0,124.0,55
50624,Female,50,1,46.0,0,1-2 Year,Yes,43947.0,26.0,183
407910,Male,31,1,28.0,0,< 1 Year,Yes,29639.0,124.0,25
13046,Female,68,1,28.0,0,> 2 Years,Yes,44906.0,26.0,199
160708,Male,67,1,28.0,0,1-2 Year,Yes,35299.0,26.0,26
4361,Female,21,1,46.0,0,< 1 Year,Yes,27915.0,152.0,248
5838,Male,33,1,46.0,0,1-2 Year,Yes,23203.0,124.0,281
195912,Female,55,1,28.0,0,> 2 Years,Yes,29310.0,124.0,103
146497,Male,44,1,28.0,0,1-2 Year,Yes,32702.0,124.0,185
203972,Male,24,1,30.0,0,1-2 Year,Yes,29402.0,124.0,44
432236,Male,46,1,46.0,0,1-2 Year,Yes,22616.0,26.0,148
126454,Female,20,1,41.0,0,< 1 Year,Yes,27099.0,160.0,143
424440,Female,41,1,28.0,0,1-2 Year,Yes,32785.0,124.0,274
191052,Male,27,1,9.0,0,1-2 Year,Yes,2630.0,156.0,181
451948,Male,39,1,10.0,0,1-2 Year,Yes,2630.0,157.0,220
20330,Male,42,1,46.0,0,1-2 Year,Yes,23940.0,124.0,244
138656,Male,41,1,10.0,0,1-2 Year,Yes,36604.0,26.0,71
304207,Male,38,1,12.0,0,1-2 Year,Yes,2630.0,31.0,117
122192,Female,67,1,28.0,0,1-2 Year,Yes,48165.0,25.0,242
183101,Female,45,1,28.0,0,1-2 Year,Yes,31539.0,26.0,242
106091,Male,52,1,35.0,0,1-2 Year,Yes,39000.0,124.0,76
360712,Female,42,1,3.0,0,1-2 Year,Yes,27064.0,124.0,38
237224,Female,47,1,28.0,0,1-2 Year,Yes,57691.0,122.0,132
115209,Female,24,1,8.0,0,< 1 Year,Yes,24117.0,152.0,209
130780,Male,70,1,25.0,0,1-2 Year,Yes,29208.0,124.0,267
174219,Male,26,1,28.0,0,1-2 Year,Yes,41585.0,124.0,221
38155,Female,24,1,36.0,0,< 1 Year,Yes,31592.0,152.0,28
63898,Female,21,1,40.0,0,< 1 Year,Yes,28026.0,160.0,139
306263,Female,40,1,28.0,0,1-2 Year,Yes,47033.0,124.0,214
472596,Female,34,1,9.0,0,1-2 Year,Yes,32005.0,124.0,170
78651,Male,58,1,28.0,0,1-2 Year,Yes,43655.0,122.0,11
290185,Female,43,1,28.0,0,1-2 Year,Yes,29985.0,26.0,216
345118,Male,32,1,45.0,0,< 1 Year,Yes,34628.0,29.0,77
337510,Male,73,1,28.0,0,1-2 Year,Yes,35381.0,26.0,54
262946,Female,49,1,28.0,0,1-2 Year,Yes,28540.0,157.0,88
28591,Female,24,1,3.0,0,< 1 Year,Yes,24190.0,152.0,32
13218,Female,59,1,28.0,1,1-2 Year,Yes,40534.0,26.0,227
177244,Male,52,1,46.0,0,1-2 Year,Yes,2630.0,156.0,264
295598,Male,32,1,8.0,0,1-2 Year,Yes,2630.0,26.0,143
331217,Male,77,1,28.0,0,1-2 Year,Yes,37630.0,26.0,225
174632,Male,29,1,8.0,0,< 1 Year,Yes,45334.0,124.0,292
82091,Female,43,1,45.0,0,1-2 Year,Yes,26479.0,26.0,47
313170,Male,41,1,8.0,0,1-2 Year,Yes,30676.0,124.0,255
182411,Female,49,1,28.0,0,1-2 Year,Yes,27944.0,124.0,52
271379,Female,24,1,23.0,0,< 1 Year,Yes,19004.0,152.0,269
223329,Female,34,1,22.0,0,1-2 Year,Yes,28377.0,124.0,193
219403,Female,28,1,41.0,0,< 1 Year,Yes,24150.0,152.0,40
8135,Female,55,1,28.0,0,1-2 Year,Yes,28993.0,124.0,178
30450,Male,62,1,12.0,1,1-2 Year,Yes,37217.0,124.0,207
272858,Male,35,1,28.0,0,1-2 Year,Yes,36520.0,124.0,64
195882,Male,61,1,20.0,0,1-2 Year,Yes,2630.0,124.0,82
186241,Female,62,1,28.0,0,1-2 Year,Yes,26607.0,26.0,298
347749,Male,47,1,34.0,0,1-2 Year,Yes,40179.0,124.0,188
9901,Female,33,1,28.0,0,< 1 Year,Yes,50885.0,124.0,29
270129,Female,54,1,28.0,0,> 2 Years,Yes,38572.0,26.0,54
192301,Male,28,1,25.0,0,1-2 Year,Yes,2630.0,163.0,82
175661,Male,22,1,28.0,0,< 1 Year,Yes,54155.0,152.0,115
364399,Male,48,1,8.0,0,1-2 Year,Yes,39960.0,7.0,293
59238,Female,42,1,38.0,0,1-2 Year,Yes,33416.0,124.0,186
210480,Female,21,1,8.0,0,< 1 Year,Yes,40834.0,160.0,165
393485,Female,30,1,29.0,0,1-2 Year,Yes,2630.0,156.0,276
3444,Female,55,1,28.0,0,1-2 Year,Yes,77474.0,26.0,166
219317,Male,76,1,28.0,0,1-2 Year,Yes,2630.0,124.0,53
69843,Female,67,1,48.0,0,1-2 Year,Yes,2630.0,124.0,139
48262,Female,24,1,47.0,0,< 1 Year,Yes,38203.0,152.0,205
204328,Female,23,1,28.0,0,< 1 Year,Yes,25613.0,152.0,113
203224,Male,29,1,41.0,0,< 1 Year,Yes,43141.0,124.0,71
70334,Male,48,1,32.0,0,1-2 Year,Yes,32255.0,124.0,127
287228,Male,44,1,48.0,0,1-2 Year,Yes,2630.0,156.0,138
211318,Male,55,1,9.0,0,1-2 Year,Yes,28046.0,26.0,205
121799,Male,53,1,48.0,0,1-2 Year,Yes,2630.0,124.0,134
201740,Female,39,1,28.0,0,1-2 Year,Yes,51686.0,124.0,206
268733,Male,47,1,28.0,0,1-2 Year,Yes,38531.0,55.0,136
269506,Female,24,1,14.0,0,< 1 Year,Yes,27091.0,152.0,85
501376,Male,42,1,28.0,0,1-2 Year,Yes,31616.0,124.0,180
96712,Male,35,1,15.0,0,1-2 Year,Yes,21300.0,152.0,112
483807,Male,25,1,28.0,0,< 1 Year,Yes,58562.0,124.0,153
330725,Female,76,1,28.0,0,1-2 Year,Yes,48182.0,26.0,149
114317,Male,41,1,4.0,1,1-2 Year,Yes,32076.0,124.0,97
357458,Male,35,1,47.0,0,1-2 Year,Yes,39089.0,163.0,84
139247,Male,61,1,30.0,0,1-2 Year,Yes,2630.0,124.0,116
27366,Female,37,1,8.0,0,1-2 Year,Yes,36680.0,124.0,212
164336,Male,21,1,25.0,0,< 1 Year,Yes,20112.0,160.0,219
275633,Female,52,1,8.0,0,1-2 Year,Yes,42252.0,26.0,67
28697,Male,50,1,0.0,0,1-2 Year,Yes,2630.0,124.0,272
143187,Female,44,1,29.0,0,1-2 Year,Yes,33258.0,26.0,98
15416,Male,46,1,28.0,0,1-2 Year,Yes,28934.0,26.0,134
88937,Male,49,1,28.0,0,1-2 Year,Yes,33249.0,124.0,39
304315,Male,56,1,24.0,0,1-2 Year,Yes,49727.0,124.0,268
29870,Female,54,1,28.0,0,> 2 Years,Yes,2630.0,157.0,22
16610,Male,20,1,2.0,0,< 1 Year,Yes,26113.0,160.0,294
40022,Male,68,1,48.0,1,1-2 Year,Yes,2630.0,26.0,207
227345,Male,42,1,28.0,0,1-2 Year,Yes,2630.0,26.0,76
41054,Female,34,1,28.0,0,1-2 Year,Yes,35260.0,157.0,281
140521,Female,44,1,28.0,0,1-2 Year,Yes,39877.0,122.0,116
114933,Female,58,1,5.0,0,1-2 Year,Yes,27623.0,26.0,296
20210,Female,64,1,28.0,0,1-2 Year,Yes,41258.0,26.0,69
247336,Male,24,1,40.0,0,< 1 Year,Yes,44432.0,151.0,200
284204,Female,34,1,28.0,0,1-2 Year,Yes,2630.0,122.0,42
104176,Male,70,1,39.0,0,1-2 Year,Yes,31073.0,124.0,32
496560,Male,46,1,28.0,0,1-2 Year,Yes,32453.0,124.0,231
503484,Male,35,1,28.0,0,1-2 Year,Yes,28791.0,124.0,111
100028,Male,36,1,28.0,0,1-2 Year,Yes,43252.0,152.0,56
284598,Male,24,1,49.0,0,< 1 Year,Yes,24357.0,151.0,241
395650,Female,43,1,28.0,0,1-2 Year,Yes,49817.0,122.0,292
173427,Female,35,1,41.0,0,1-2 Year,Yes,33811.0,26.0,279
222959,Male,23,1,37.0,1,< 1 Year,Yes,2630.0,151.0,255
330454,Female,39,1,28.0,0,1-2 Year,Yes,115672.0,122.0,282
63365,Male,21,1,8.0,1,< 1 Year,Yes,2630.0,152.0,275
85772,Female,20,1,24.0,0,< 1 Year,Yes,31279.0,160.0,33
235837,Female,41,1,28.0,0,1-2 Year,Yes,43271.0,124.0,21
19316,Female,61,1,28.0,0,1-2 Year,Yes,40929.0,122.0,217
341521,Female,54,1,28.0,0,1-2 Year,Yes,35439.0,154.0,75
207719,Male,40,1,28.0,0,1-2 Year,Yes,26095.0,124.0,250
208474,Male,63,1,28.0,0,1-2 Year,Yes,49355.0,37.0,237
199930,Female,36,1,29.0,0,1-2 Year,Yes,27279.0,154.0,63
1637,Male,55,1,28.0,0,1-2 Year,Yes,46443.0,26.0,298
100217,Male,59,1,33.0,0,1-2 Year,Yes,2630.0,156.0,109
291581,Male,43,1,28.0,0,1-2 Year,Yes,42964.0,124.0,240
159231,Male,41,1,20.0,0,1-2 Year,Yes,2630.0,124.0,172
182757,Female,50,1,28.0,0,1-2 Year,Yes,42813.0,26.0,186
312075,Female,60,1,28.0,0,1-2 Year,Yes,31471.0,157.0,53
505482,Male,42,1,33.0,0,1-2 Year,Yes,28899.0,124.0,173
